AnnualRainfall,SeasonalRainfall,Temperature,Humidity,RiverLevel,SoilMoisture,WindSpeed,Pressure,Visibility,CloudCover,Flood
3964,1379,21,61,9.0976698188177,27,67,956,2,96,0
745,853,35,94,2.977394164435465,57,69,950,4,21,0
3747,2675,32,84,7.672779017766999,38,9,962,8,53,1
3610,1381,28,87,2.43157456556365,74,29,1022,9,35,0
2000,1176,29,74,6.5416045013393065,28,31,997,4,67,0
2205,1639,24,76,8.835612070701819,71,46,996,8,43,0
3306,2618,35,94,5.121116069303241,47,59,996,7,69,1
1037,1567,26,56,7.518650564721961,81,30,959,5,21,0
2390,428,21,67,8.383540176990895,67,20,975,4,58,0
2341,2527,21,40,2.2242378238984246,58,32,999,6,78,0
1420,2093,25,92,7.35244205753899,72,34,996,6,42,0
2955,1513,27,48,9.278569215898086,82,49,993,2,31,0
1024,1270,29,94,6.187335488699898,38,23,950,3,96,0
3375,1174,32,88,2.6751002007588043,52,17,1012,6,88,0
2029,1938,21,52,2.142482784300487,83,79,966,4,34,0
3450,957,20,86,3.337617974200731,45,27,966,3,79,0
535,520,37,71,1.9316194211501432,64,18,988,4,83,0
1184,2521,25,67,5.620546644265427,20,78,992,6,21,0
519,755,22,92,1.627342144360611,94,27,1025,3,89,0
2868,1043,34,70,3.0106416217260383,85,44,990,1,83,0
3059,1536,15,47,4.9591939952099295,54,68,964,6,55,0
899,1586,22,47,5.265232753618193,96,63,950,2,32,0
3201,867,22,99,6.08858636632268,64,24,1007,9,21,0
1471,2627,33,73,7.350534664756539,95,36,1003,6,24,0
2406,2958,17,62,1.4250577569892078,52,28,1024,1,59,0
3018,2142,19,49,1.7255885695820492,88,50,954,4,99,0
1666,2204,17,76,1.5477323662430267,50,22,1011,5,83,0
1615,2130,29,87,4.808352839184193,83,52,1020,8,58,0
3925,945,28,64,1.3766315039464088,34,18,995,3,54,0
1333,874,35,90,7.714731401481936,65,58,1014,9,76,0
2323,2363,29,72,3.0070016293463007,67,25,977,9,60,0
3274,2852,38,84,9.452912439609628,87,9,990,5,64,1
2482,1265,31,43,5.377633795874003,59,35,972,4,53,0
1353,2626,32,46,5.016931771979815,20,71,981,7,38,0
550,2713,16,72,8.024848233755502,39,63,1007,9,61,0
1074,2527,26,41,7.41838585503692,41,48,988,6,36,0
3761,817,30,87,6.4657813685332854,73,68,982,7,54,0
1648,2365,18,85,9.41632035625333,96,46,1007,1,95,0
2697,2556,39,71,4.800333348883693,84,42,981,4,54,0
2861,2347,16,44,8.276785081950578,34,11,999,2,25,0
3117,2508,28,96,4.420836511712366,80,63,1000,1,71,1
3913,1192,25,85,8.545111068664944,98,73,1026,7,93,0
2852,1528,27,56,3.3352716606937176,33,74,968,4,62,0
2215,1577,39,51,3.6034036555242923,88,53,952,2,42,0
1181,485,21,91,7.1008258061570855,68,15,966,5,62,0
1337,2575,24,51,2.914419654566167,25,6,992,7,72,0
1577,2310,38,74,3.062387683228859,60,31,978,2,91,0
3550,886,15,60,3.7473618611567328,50,20,993,7,92,0
2991,1505,35,60,7.110358926943382,83,68,1001,3,86,0
3160,1664,39,97,9.004492831809086,70,70,977,8,85,1
3540,937,18,41,7.07110886014288,78,53,983,7,53,0
2811,2886,32,92,8.450328199097127,74,20,1029,1,54,1
3624,2158,20,96,5.8920453072502275,68,77,1003,9,46,1
2095,2094,16,60,1.6203089921063074,59,56,951,6,46,0
3551,2723,17,54,1.904195903576506,34,77,966,4,83,0
504,1685,28,50,5.989527805302239,89,9,967,6,58,0
1626,2300,22,49,3.9502087177789864,84,40,977,2,79,0
1719,685,30,57,2.985112662732484,26,11,977,2,92,0
1273,1713,33,62,5.196312345723587,81,65,1001,8,42,0
1376,2201,32,70,6.998470668138714,73,33,965,5,97,0
1491,1587,20,93,4.4649275296227255,71,71,982,7,30,0
3431,2656,28,94,8.222880314416074,70,34,954,1,23,1
3921,1230,17,95,7.646709219142543,23,44,994,6,70,0
546,1965,30,65,7.614233939436101,20,35,986,7,57,0
3414,867,15,92,9.866707207096496,85,52,1001,7,70,0
3370,1420,26,41,3.657069796344713,54,10,1013,3,67,0
3483,1034,28,78,6.8025302770680565,96,66,1011,9,99,0
3203,1075,33,46,8.699305061442821,29,33,954,9,55,0
768,2614,36,63,6.215719905225199,86,13,960,5,44,0
869,1201,33,78,8.105519585038534,87,58,952,9,24,0
1135,449,23,71,4.73006967255921,84,15,1000,7,93,0
1629,2139,21,65,6.314422110893242,70,23,1009,7,88,0
2193,1818,28,62,1.5009975352389544,49,78,1015,9,42,0
2182,1463,19,53,9.87190845242332,58,9,1006,2,33,0
1156,2627,32,68,8.200166333035755,29,74,966,5,71,0
619,1071,23,64,8.819281644683045,63,22,952,8,67,0
1330,1034,35,95,7.248648503286515,51,25,952,8,76,0
2310,1118,21,70,2.6744502952782954,63,19,989,3,52,0
1581,1924,23,41,1.2792559817622904,82,63,1029,5,57,0
2474,2702,18,41,8.781909469624122,80,78,1025,4,84,0
1869,2613,39,62,4.5669758836251075,84,10,1012,4,25,0
1240,1513,31,97,3.3747838843592795,60,28,1000,2,40,0
616,2097,26,86,6.055056629550499,31,64,950,6,46,0
2353,602,20,50,4.788086702281474,21,32,1000,1,88,0
3338,2305,32,68,6.864993961188013,92,78,953,8,25,0
1650,2768,22,81,5.354139097490623,95,27,953,9,59,0
3964,1527,35,74,7.275098263962436,79,50,996,5,44,0
2431,1338,29,88,8.680809425582286,44,41,988,6,88,0
1512,409,17,48,2.7600130986021014,80,18,998,1,81,0
2164,1264,16,71,3.9648959250893814,41,52,1006,6,98,0
1581,1015,38,69,4.93134027913575,75,75,988,1,65,0
1133,2420,37,54,9.658526032248744,40,40,1017,5,67,0
1012,433,23,53,4.288002521927368,74,64,966,9,57,0
3349,992,22,90,4.429898646333665,59,58,964,5,80,0
1619,2107,18,56,6.88125270663605,70,67,977,3,36,0
1641,1813,16,61,4.772797389009543,41,52,965,4,67,0
1059,2366,28,91,9.561013710756447,47,26,955,3,52,0
987,534,16,69,9.050218844278994,23,47,981,4,37,0
3808,1559,16,56,5.620678999981057,45,45,974,6,55,0
1396,1839,36,55,6.8029771055306485,79,21,988,3,73,0
3843,1297,21,91,1.522275056952585,42,67,966,5,22,0
1712,1414,26,47,7.261574752291583,60,22,995,7,39,0
1203,523,20,98,7.36480785654129,77,76,1028,1,50,0
1970,1990,32,78,4.2327936607888725,27,7,1002,3,40,0
1080,483,18,70,2.977145952627454,70,58,1000,6,53,0
3337,412,33,51,9.235705616353151,80,18,967,2,76,0
3408,1858,27,72,4.84034410724615,20,38,969,8,56,0
2794,1941,34,97,6.883354943215396,49,5,954,7,20,1
3647,1128,35,51,1.2999591547863036,36,52,1011,2,76,0
653,951,37,64,4.726604499191526,42,14,961,5,74,0
2179,1617,39,77,8.35532929912492,43,15,979,4,50,0
1496,2586,16,87,4.4881840036064355,88,70,965,2,42,0
3657,2021,22,57,6.428450441231892,71,7,951,4,94,0
3244,1245,33,58,2.888702204360855,90,19,1025,9,67,0
3856,1994,23,94,4.7487308395560355,77,63,952,2,39,1
1743,2092,18,42,9.34873946247868,41,68,957,6,26,0
1592,304,30,74,6.0980657473093345,78,51,986,4,21,0
3618,1689,33,44,9.117383131836384,63,6,1002,8,59,0
1508,1682,24,74,9.11817369540589,56,34,1004,4,43,0
2641,1655,20,90,9.497330203820315,53,42,998,9,93,1
2273,969,30,66,9.058524940720947,76,9,1008,3,28,0
1457,2963,24,76,1.0295301610927057,76,10,1009,7,62,0
3559,2159,27,85,9.406134024234373,59,9,1027,5,70,1
952,2227,23,60,2.2371349517683874,39,16,995,1,97,0
1727,578,21,55,1.359336260000355,36,8,1012,3,69,0
3459,912,18,67,1.4984968112024752,71,28,1028,9,95,0
2765,1572,33,64,4.140245756587902,23,29,981,9,41,0
3021,424,18,72,6.587236767419142,82,30,1015,5,29,0
2979,1937,33,56,4.6208007686709776,69,59,953,5,86,0
2888,937,33,82,1.2299885618444153,69,50,978,4,23,0
1050,435,26,69,5.288343707572432,35,50,998,4,49,0
2135,382,27,80,4.9791766804334205,91,47,972,4,41,0
1812,911,39,92,7.811643389514822,80,64,952,2,92,0
3825,2092,18,43,3.516516085828945,63,37,1003,7,60,0
2257,2691,39,41,2.9577805641493042,37,25,970,3,35,0
856,2088,24,99,3.303450619089636,69,41,1029,1,75,0
2570,822,35,48,3.733658403668632,99,16,993,3,88,0
2285,1459,21,93,6.392483860304498,49,25,969,9,33,0
3069,1350,19,70,5.243729369068719,68,17,1006,9,71,0
2281,948,31,64,4.032051086611521,40,37,1018,7,33,0
3671,2402,32,76,4.368827424553106,41,74,1020,1,66,1
3349,2504,25,75,4.338312941430786,66,65,1001,6,35,0
3751,2482,29,94,9.751660252392856,44,34,1029,1,62,1
3794,2747,35,44,3.0969728924765727,75,41,966,2,87,0
3309,2536,36,63,8.362554042450327,83,20,1015,3,56,0
2989,709,21,63,7.373897538293683,47,49,961,6,33,0
2131,1775,32,68,1.0501300504319553,52,75,1007,7,60,0
3316,2023,39,89,9.938585963129391,85,5,1026,8,92,1
1515,2956,20,84,7.807954335702163,23,57,954,9,43,0
1848,984,32,70,7.142046277157122,99,32,1029,7,94,0
1015,2545,30,76,4.647922369089736,31,57,1021,6,38,0
3587,336,16,97,5.996827800228607,36,48,1005,5,31,0
3339,2623,33,95,3.2794380610072316,55,71,995,2,66,1
835,2334,15,58,1.3193506463112774,35,43,1021,8,31,0
2282,1977,39,62,8.524194926013756,42,14,967,5,22,0
2805,1422,25,74,9.068360443130546,91,55,993,2,49,0
996,2684,34,93,2.462235729528159,28,18,992,3,77,0
1395,1533,19,89,8.083504862611598,97,10,1029,7,65,0
2707,1977,30,45,7.670374059570928,74,43,1028,8,70,0
1351,1504,37,45,2.605375017424814,92,52,1026,5,34,0
2187,963,15,95,4.796459223173144,83,29,971,8,62,0
2431,901,33,76,4.804821287506931,66,37,1009,6,41,0
3237,351,28,69,7.839678324747236,86,79,1012,2,28,0
2927,1525,17,40,8.5389481519845,29,71,973,2,58,0
2068,1501,16,47,1.852976092522339,23,69,1014,8,87,0
1456,1911,38,67,6.066723114137826,49,44,978,4,76,0
3238,1231,19,64,7.855736472359967,30,29,950,8,87,0
3998,1006,31,72,8.075715346586426,70,61,950,9,26,0
2136,434,32,92,2.3319417198736803,38,36,1022,6,21,0
1791,2922,15,99,5.729546288357147,32,50,970,9,73,0
1940,760,29,77,8.718028357264327,76,8,1027,6,56,0
1691,1525,36,91,3.8666671892675573,22,27,977,3,93,0
1566,237,23,53,4.826052090206174,97,79,967,8,47,0
784,1359,37,50,8.239226602026992,93,26,1001,1,78,0
2944,620,19,41,1.8038756906538607,57,37,1015,6,65,0
511,1442,27,92,8.735439609000803,46,45,1011,3,82,0
2130,547,33,69,3.800410450577281,99,66,968,3,54,0
3873,2031,38,69,1.0130528493201445,29,42,951,9,77,0
3824,1769,24,43,3.107432305507224,72,60,1019,7,32,0
3046,2995,34,52,1.8055057680595583,46,67,1004,2,90,0
1253,2118,39,46,1.8314641629661972,26,59,1028,6,25,0
2582,2520,35,77,7.2355216072833235,32,55,1006,4,64,1
3274,2101,28,42,2.9257870207515833,91,69,960,7,24,0
3396,2555,36,48,9.412681266792841,79,61,965,4,57,0
589,1597,35,53,5.648000919321736,33,31,1011,7,63,0
1275,2980,26,91,5.140884321594267,63,61,976,6,44,0
3152,2024,25,50,4.908551663981365,89,59,971,8,34,0
3517,2691,37,76,7.233288757044686,47,76,952,7,91,1
2125,1428,21,53,5.070364862712475,42,8,952,9,96,0
3569,604,31,58,2.1574032060267267,31,69,970,4,58,0
917,1921,32,47,8.921549625766808,43,60,992,9,67,0
614,1420,21,98,4.855558140330928,70,57,1019,5,71,0
1116,314,38,46,1.6660411812955223,41,48,986,9,79,0
3767,1876,34,98,5.76429388747985,81,20,1005,4,42,1
1325,264,20,98,6.826121726101331,45,27,988,3,88,0
2149,1499,25,46,3.480242177419827,77,35,969,7,71,0
2016,1024,26,95,8.20306366906458,90,32,1014,4,41,0
3646,2486,30,94,7.027982614336274,34,54,984,5,44,1
912,2549,33,42,6.853070523379901,87,20,992,3,74,0
3947,1615,37,42,4.787424575810148,25,45,970,6,83,0
3991,1168,33,57,9.65723771270159,21,13,959,4,84,0
1228,568,25,84,3.4677025115432287,50,6,994,1,23,0
3848,432,30,72,6.199349509139074,43,47,952,2,71,0
3568,2442,37,76,3.781496417253558,54,70,992,8,51,1
3308,1106,26,67,7.703242776743986,66,53,1001,4,72,0
1175,1120,22,75,1.430123354831093,50,25,990,2,45,0
3965,888,17,55,1.413044810875443,91,23,990,4,98,0
2392,376,16,54,8.297748725669123,95,61,1026,7,54,0
3004,2464,20,68,4.90841344957304,21,64,958,2,33,0
3467,1234,30,98,4.070620491403202,98,23,995,6,53,0
2739,1669,34,57,6.467741759578046,78,68,965,1,79,0
3286,829,38,88,7.317094094820762,82,39,996,3,44,0
1622,363,29,85,2.8108121215996595,94,37,977,9,73,0
2071,2300,28,85,2.668881172642584,36,71,977,5,46,0
1477,2465,16,58,9.623356729838934,73,52,1024,8,40,0
1508,1023,34,68,6.306978757461124,40,64,960,1,67,0
2643,2632,32,45,4.511048295648413,41,49,978,4,54,0
2187,255,28,84,8.212975252025558,74,79,1005,3,71,0
3210,317,32,89,5.726430629001254,48,72,1025,9,89,0
3761,997,16,97,3.1749652933712325,98,72,1021,7,45,0
536,979,15,86,2.8606177507741646,40,19,1006,3,34,0
3940,1638,34,94,4.571733395528396,21,76,1002,1,24,1
2048,2093,16,66,8.739062742338916,61,19,1023,5,52,0
2826,907,23,46,1.5530312443983303,71,27,1008,3,44,0
2764,1303,23,66,2.9667340067928683,57,64,984,2,71,0
3414,221,30,58,9.038366369673323,22,18,1001,3,63,0
1372,1700,25,56,2.0956111207232544,44,6,985,5,39,0
2321,1042,37,80,6.666631464377515,96,47,1026,5,75,0
1796,1960,20,50,2.921602313089226,81,75,1007,8,85,0
2609,1316,26,44,6.452801627606995,34,20,951,4,27,0
1095,391,17,41,4.447937501598089,89,32,977,2,83,0
2403,1218,26,86,1.915092067878927,29,36,1019,8,48,0
1228,1326,37,95,6.242275607986958,92,75,1012,8,67,0
1865,595,15,51,7.147384723761274,88,6,1001,8,38,0
896,2887,23,81,7.122453570692225,63,76,1009,1,28,0
1198,1218,34,81,6.7333096816543865,60,11,985,9,91,0
3590,766,36,91,5.502023028419912,39,42,1011,4,34,0
2724,430,20,50,5.675253551733931,56,52,992,4,87,0
2135,1073,25,49,6.720760988271636,58,77,988,8,82,0
895,2821,17,67,7.212334255719769,96,6,954,8,57,0
2992,439,18,46,6.893890649482466,89,46,1024,6,66,0
3804,289,24,53,6.282510084221066,27,46,999,4,32,0
575,2479,33,52,2.4025508632370656,62,24,965,3,65,0
764,656,20,44,2.895548846435756,29,10,1001,5,55,0
3002,2480,15,90,3.3420161893181355,60,15,1018,8,29,1
2319,553,22,81,9.27695491378752,23,73,1020,7,74,0
1217,1204,22,47,7.834555826172698,97,78,952,8,42,0
3282,1556,39,89,5.975801375831904,23,44,959,1,42,1
3955,638,20,40,3.268512356896421,43,40,1000,4,87,0
1350,1598,31,44,1.9980237091975406,40,55,1018,9,63,0
1890,544,33,50,9.088833033819773,29,51,981,6,24,0
643,2911,15,91,9.033994142406254,65,21,954,8,23,0
1384,856,29,82,1.996260361261224,89,30,992,8,49,0
3640,2377,27,87,8.174949994868465,99,57,961,5,71,1
3670,2388,35,49,5.019805623789214,63,52,980,8,32,0
895,2662,17,54,3.9157023954748613,52,31,971,4,37,0
3596,1316,16,78,7.6519408258783645,55,50,1008,6,51,0
3495,825,17,86,6.528965869546575,44,71,1001,7,52,0
3438,483,23,68,8.020270968340036,32,23,996,6,77,0
1992,2179,30,64,1.6689597456964338,58,76,998,6,81,0
3722,1878,38,87,3.867283179617108,98,69,1005,8,90,1
1667,422,27,45,3.873851653750622,57,75,980,5,33,0
3116,943,33,50,3.9677778305898896,49,40,1008,8,33,0
1562,662,32,56,5.522318853794249,33,71,1019,9,29,0
2656,1768,35,54,3.5471242277285264,69,46,1025,4,78,0
1565,1905,26,55,4.999452490787677,87,71,992,3,58,0
1709,1363,26,95,4.309998338038742,20,73,1023,5,65,0
3482,2604,15,41,7.617664432184601,80,53,954,5,37,0
2945,1936,34,75,6.431507161075451,22,41,953,7,38,0
3794,1246,22,58,6.882664890855839,69,50,964,3,56,0
1133,864,31,77,2.8952550467438,80,60,951,9,22,0
1656,1556,35,89,3.929519487942004,55,67,998,6,74,0
3734,1214,34,60,1.1904890285086687,23,34,1005,9,26,0
1738,2332,36,50,1.975372365638529,62,67,957,1,90,0
1232,2868,21,80,3.385488087899986,33,30,965,2,71,0
734,1254,23,42,1.5891734917181894,86,27,1013,2,73,0
3205,1964,31,73,6.423691603192322,26,24,973,8,57,0
1250,2487,24,57,9.983171043314428,27,50,1004,4,82,0
3135,2113,18,54,1.9073369265884965,63,35,1003,7,83,0
3580,562,36,64,8.391071914023385,83,71,1018,4,25,0
3645,1612,21,93,2.0693462253863246,26,25,1027,4,93,1
1453,867,21,89,7.0292261691679245,67,55,1027,8,71,0
3039,2080,22,90,6.7884184275311545,81,43,1009,4,63,1
3460,1594,38,54,9.124452413300794,44,67,980,3,55,0
3824,298,38,69,2.0255105231246113,87,73,969,9,56,0
3801,2294,22,56,3.83900019473708,83,24,1026,3,83,0
2042,621,30,57,1.8170178431921715,37,27,1003,5,67,0
1697,1703,26,70,4.666449932239905,23,46,958,1,46,0
2176,261,29,89,9.204338562017004,36,77,983,9,84,0
1691,1332,22,82,8.033708359556705,66,7,1025,6,20,0
2717,1902,36,57,7.506100904007872,64,31,1029,5,67,0
1916,797,23,94,5.797247543764318,77,78,1014,4,56,0
3493,591,17,74,8.951371681019706,22,28,965,8,68,0
3342,1275,36,52,5.044976184171955,31,13,1019,2,74,0
3181,2850,35,53,2.347171003905744,36,6,955,5,58,0
1717,1512,30,98,8.538267008087013,41,10,984,8,55,0
2040,2229,29,75,3.5167449524655416,58,75,952,1,85,0
2576,2584,38,57,1.4827018692200324,58,25,970,3,85,0
3736,1009,18,44,2.1343422760191224,35,33,956,7,87,0
1945,1605,34,53,6.481530245747334,70,17,1027,5,21,0
2886,2999,30,64,6.463737675290552,48,73,979,9,84,0
2019,1359,24,83,3.34164853973831,97,46,971,1,37,0
1888,1731,25,96,7.544621331513811,90,5,963,7,60,0
2356,1585,19,78,7.962761398595809,60,24,1004,6,58,0
1865,1080,25,51,9.284523635202564,76,47,1016,4,45,0
999,1799,27,79,6.264437488104132,47,5,954,6,94,0
2180,2882,29,92,8.014810277328156,96,44,1018,9,22,0
1010,453,20,92,7.777897117944703,99,11,1008,9,68,0
3898,2267,30,67,3.320281436204736,40,39,958,2,47,0
716,2775,29,74,3.792033351438934,23,56,997,9,35,0
1824,1368,25,93,5.306341561775843,34,38,986,2,41,0
1655,1431,34,40,1.1713507077632364,72,54,1017,6,99,0
2327,2623,16,42,3.676579958419512,65,73,969,7,96,0
3641,365,16,82,5.264945860098141,26,33,999,9,68,0
3823,1773,26,89,1.9726236575302936,37,75,973,6,47,1
3986,816,30,46,2.136482989976129,40,5,1020,8,35,0
2310,2859,33,48,5.169130621636071,27,77,998,3,83,0
2992,1825,16,75,7.578685284273381,78,62,957,6,79,0
3423,702,31,62,8.503740378286148,39,69,1024,2,85,0
1705,1112,28,63,5.916825077542737,86,21,1022,1,45,0
2714,2326,38,49,5.27274088792058,74,66,955,6,61,0
590,784,30,89,4.458525116137797,81,46,989,3,22,0
1213,2158,19,94,2.736540931938456,37,32,1003,5,40,0
2381,2935,24,87,2.3190580253292823,98,7,1026,6,51,0
538,595,31,51,8.127068064956273,75,9,966,6,89,0
3697,1831,27,58,5.185059689911026,41,70,1000,7,88,0
672,2080,30,71,8.112882209317792,27,58,951,7,43,0
1152,601,23,63,7.3367473231056675,30,42,979,6,84,0
1253,1174,38,61,2.7450632294504094,31,48,981,1,42,0
1743,423,18,42,5.592765377901031,67,61,999,8,99,0
1581,717,38,79,4.996149673804126,82,75,1020,4,27,0
2183,2881,30,66,4.814861554816271,46,28,965,1,64,0
3023,435,37,58,5.883139442834325,54,63,1028,2,30,0
955,315,25,48,9.838737109678942,21,12,1004,3,76,0
1328,425,21,98,8.316105379036708,27,6,1006,6,31,0
1394,2477,31,90,9.133411884673524,39,45,1027,2,91,0
1884,381,36,88,1.266756248584338,27,60,994,2,29,0
2458,1541,27,52,2.2630273011325537,82,52,1001,6,82,0
3572,409,18,41,1.7628729420210716,87,26,1020,4,54,0
2934,1615,28,75,3.3690790455874895,50,22,996,5,57,0
2496,2343,24,68,4.9770324276998545,51,45,982,8,40,0
2895,1093,24,50,6.778479228903006,32,71,973,3,70,0
689,2081,24,73,5.5074813965794185,45,52,984,5,37,0
1004,1309,26,43,9.128655234218257,48,27,1013,1,37,0
1714,2662,16,43,9.458703630044774,37,6,1029,4,45,0
2031,2226,37,91,2.47168856077713,88,8,1009,5,39,0
3940,593,23,40,8.676216282383066,31,30,978,4,44,0
3980,2943,19,64,5.335499836119709,21,23,967,9,99,0
1323,1043,22,65,5.079965241856459,61,53,1007,8,64,0
1428,1724,35,50,8.064454136361114,26,78,997,2,77,0
1433,803,28,62,1.8382645814038892,66,57,960,9,37,0
1640,781,21,41,8.942438146772318,73,10,952,2,67,0
633,2242,21,58,7.037770190928533,34,66,991,6,33,0
2605,2139,23,68,8.87735446892198,77,5,967,2,26,0
1184,332,17,79,9.950298199368605,52,20,965,6,57,0
3219,2896,28,94,5.66204007121528,86,56,990,6,83,1
2720,2468,31,91,1.8393597811803608,82,11,1014,7,48,1
2352,1175,32,43,2.4987147663779785,67,39,992,5,74,0
1314,2013,26,96,3.912564182988789,85,72,992,3,64,0
1672,1743,36,55,1.931976479212386,84,19,980,2,38,0
579,2938,28,86,8.338076435239929,55,61,977,4,21,0
3433,1557,27,76,3.6718106592949162,36,27,1000,1,85,1
3784,238,28,66,9.782975692178788,21,15,976,2,55,0
702,1516,23,44,7.323322887386701,52,8,958,8,75,0
3311,2937,33,54,2.5608733323000186,25,62,987,5,40,0
1752,361,16,62,5.284383822495462,62,44,985,5,82,0
2199,2109,25,88,5.20195799469989,30,62,1009,3,21,0
1750,1327,31,42,5.432604925002705,24,71,1006,1,93,0
2182,2408,16,57,5.82122053578642,49,42,996,6,34,0
2055,1858,33,82,1.2805577408595776,29,6,1017,1,81,0
3973,2163,21,65,7.176710131692611,43,44,1000,4,31,0
2594,1257,32,45,5.3847259775959895,78,60,1007,4,22,0
1756,2489,27,98,8.11868858981829,86,76,997,3,23,0
3876,1166,19,83,8.338146159343875,80,39,1008,4,28,0
2049,1089,32,93,3.074816097925457,45,53,1025,6,65,0
1666,2360,37,97,1.4358065178410002,58,71,996,6,61,0
3986,2565,38,56,7.329104705010903,22,48,964,6,93,0
1896,2270,38,85,9.79986509617487,57,35,1027,6,50,0
3830,2948,30,77,5.019921879228109,61,69,1021,4,56,1
3203,1866,29,81,3.336515286342362,67,22,951,7,30,1
970,1641,22,87,2.4100470512513286,32,40,1028,7,80,0
3518,1267,29,89,3.5870103765152654,75,66,1010,2,46,0
1535,327,39,66,3.9512759623430482,78,33,989,6,65,0
1853,357,15,59,4.814872690910181,82,27,992,5,89,0
3283,1026,31,45,6.898664108931278,99,7,997,1,62,0
3331,2090,29,90,3.4584675047220435,62,34,1021,3,64,1
1467,711,28,74,1.4587908712180837,94,49,1018,9,37,0
857,2292,28,51,4.359507504154476,76,53,1006,9,69,0
3519,2466,24,87,8.700666545431682,40,23,1017,9,25,1
3979,642,16,42,5.485163597666954,73,68,961,5,32,0
1167,2562,20,87,9.683053819708688,98,9,1023,6,31,0
872,2424,31,43,5.532593779798586,72,60,1017,9,26,0
1531,2475,19,96,3.48308935229663,64,38,1000,4,33,0
1645,1926,19,91,2.7398259752069314,55,77,1023,4,92,0
1871,2206,29,84,7.250720471070188,82,52,978,9,66,0
3223,1895,29,43,5.827431571996927,20,30,978,7,26,0
589,466,34,43,6.435990360958973,86,9,962,6,58,0
3245,1037,25,78,7.79614110400718,98,35,1006,6,75,0
3887,688,19,60,7.5331311783840365,52,28,995,5,38,0
3749,901,15,83,1.3902697015140428,51,26,969,4,46,0
1039,886,25,41,8.223147147655254,77,26,1008,3,80,0
3279,1195,25,55,5.794329763465403,45,61,985,7,85,0
1368,556,20,46,4.525376777332953,80,34,950,5,71,0
540,1071,37,58,5.837674836412633,36,51,952,2,75,0
